Files already downloaded and verified
Files already downloaded and verified
Starting Mixup Training on CIFAR-100 with ResNet34 (pretrained=False)...
Epoch 72/200 | Train Loss: 2.2368 | Train Acc: 0.5200 | Val Acc: 0.6278 | ECE: 0.1547 | Adaptive ECE: 0.1547 | OE: 0.0000
Epoch 73/200 | Train Loss: 2.2262 | Train Acc: 0.5209 | Val Acc: 0.6474 | ECE: 0.1253 | Adaptive ECE: 0.1230 | OE: 0.0011
Epoch 74/200 | Train Loss: 2.2190 | Train Acc: 0.5191 | Val Acc: 0.6522 | ECE: 0.0759 | Adaptive ECE: 0.0759 | OE: 0.0000
Epoch 75/200 | Train Loss: 2.2465 | Train Acc: 0.5163 | Val Acc: 0.6498 | ECE: 0.0989 | Adaptive ECE: 0.0981 | OE: 0.0000
Epoch 76/200 | Train Loss: 2.2416 | Train Acc: 0.5176 | Val Acc: 0.6446 | ECE: 0.1347 | Adaptive ECE: 0.1346 | OE: 0.0000
Epoch 77/200 | Train Loss: 2.2174 | Train Acc: 0.5196 | Val Acc: 0.6640 | ECE: 0.0955 | Adaptive ECE: 0.0955 | OE: 0.0000
Epoch 78/200 | Train Loss: 2.1772 | Train Acc: 0.5327 | Val Acc: 0.6394 | ECE: 0.1274 | Adaptive ECE: 0.1273 | OE: 0.0000
Epoch 79/200 | Train Loss: 2.1840 | Train Acc: 0.5337 | Val Acc: 0.6566 | ECE: 0.0467 | Adaptive ECE: 0.0467 | OE: 0.0001
Epoch 80/200 | Train Loss: 2.2023 | Train Acc: 0.5225 | Val Acc: 0.6602 | ECE: 0.0793 | Adaptive ECE: 0.0793 | OE: 0.0000
Epoch 81/200 | Train Loss: 2.2198 | Train Acc: 0.5241 | Val Acc: 0.6498 | ECE: 0.1062 | Adaptive ECE: 0.1061 | OE: 0.0000
Epoch 82/200 | Train Loss: 2.2222 | Train Acc: 0.5221 | Val Acc: 0.6704 | ECE: 0.1315 | Adaptive ECE: 0.1315 | OE: 0.0000
Epoch 83/200 | Train Loss: 2.1746 | Train Acc: 0.5341 | Val Acc: 0.6330 | ECE: 0.1083 | Adaptive ECE: 0.1082 | OE: 0.0000
Epoch 84/200 | Train Loss: 2.2135 | Train Acc: 0.5254 | Val Acc: 0.6744 | ECE: 0.1042 | Adaptive ECE: 0.1041 | OE: 0.0000
Epoch 85/200 | Train Loss: 2.1782 | Train Acc: 0.5293 | Val Acc: 0.6498 | ECE: 0.0815 | Adaptive ECE: 0.0815 | OE: 0.0000
Epoch 86/200 | Train Loss: 2.2026 | Train Acc: 0.5252 | Val Acc: 0.6596 | ECE: 0.0963 | Adaptive ECE: 0.0960 | OE: 0.0000
Epoch 87/200 | Train Loss: 2.1628 | Train Acc: 0.5375 | Val Acc: 0.6460 | ECE: 0.0898 | Adaptive ECE: 0.0897 | OE: 0.0000
Epoch 88/200 | Train Loss: 2.1331 | Train Acc: 0.5420 | Val Acc: 0.6520 | ECE: 0.1007 | Adaptive ECE: 0.0966 | OE: 0.0004
Epoch 89/200 | Train Loss: 2.1340 | Train Acc: 0.5435 | Val Acc: 0.6694 | ECE: 0.1001 | Adaptive ECE: 0.0998 | OE: 0.0001
Epoch 90/200 | Train Loss: 2.1887 | Train Acc: 0.5293 | Val Acc: 0.6592 | ECE: 0.0811 | Adaptive ECE: 0.0811 | OE: 0.0000
Epoch 91/200 | Train Loss: 2.1698 | Train Acc: 0.5324 | Val Acc: 0.6556 | ECE: 0.1068 | Adaptive ECE: 0.1068 | OE: 0.0000
Epoch 92/200 | Train Loss: 2.1907 | Train Acc: 0.5295 | Val Acc: 0.6364 | ECE: 0.0883 | Adaptive ECE: 0.0879 | OE: 0.0000
Epoch 93/200 | Train Loss: 2.1308 | Train Acc: 0.5443 | Val Acc: 0.6556 | ECE: 0.0853 | Adaptive ECE: 0.0843 | OE: 0.0001
Epoch 94/200 | Train Loss: 2.2065 | Train Acc: 0.5261 | Val Acc: 0.6518 | ECE: 0.0868 | Adaptive ECE: 0.0867 | OE: 0.0000
Epoch 95/200 | Train Loss: 2.1382 | Train Acc: 0.5411 | Val Acc: 0.6492 | ECE: 0.0573 | Adaptive ECE: 0.0561 | OE: 0.0004
Epoch 96/200 | Train Loss: 2.1305 | Train Acc: 0.5438 | Val Acc: 0.6464 | ECE: 0.0997 | Adaptive ECE: 0.0996 | OE: 0.0000
Epoch 97/200 | Train Loss: 2.1881 | Train Acc: 0.5309 | Val Acc: 0.6600 | ECE: 0.1145 | Adaptive ECE: 0.1145 | OE: 0.0000
Epoch 98/200 | Train Loss: 2.1814 | Train Acc: 0.5337 | Val Acc: 0.6400 | ECE: 0.1108 | Adaptive ECE: 0.1107 | OE: 0.0000
Epoch 99/200 | Train Loss: 2.1581 | Train Acc: 0.5378 | Val Acc: 0.6596 | ECE: 0.1183 | Adaptive ECE: 0.1183 | OE: 0.0000
Epoch 100/200 | Train Loss: 2.1518 | Train Acc: 0.5403 | Val Acc: 0.6488 | ECE: 0.0918 | Adaptive ECE: 0.0917 | OE: 0.0000
Epoch 101/200 | Train Loss: 2.1563 | Train Acc: 0.5373 | Val Acc: 0.6684 | ECE: 0.1134 | Adaptive ECE: 0.1134 | OE: 0.0000
Epoch 102/200 | Train Loss: 2.1565 | Train Acc: 0.5364 | Val Acc: 0.6404 | ECE: 0.1281 | Adaptive ECE: 0.1280 | OE: 0.0000
Epoch 103/200 | Train Loss: 2.1910 | Train Acc: 0.5304 | Val Acc: 0.6776 | ECE: 0.1090 | Adaptive ECE: 0.1090 | OE: 0.0000
Epoch 104/200 | Train Loss: 2.1535 | Train Acc: 0.5370 | Val Acc: 0.6674 | ECE: 0.0918 | Adaptive ECE: 0.0917 | OE: 0.0000
Epoch 105/200 | Train Loss: 2.1791 | Train Acc: 0.5327 | Val Acc: 0.6766 | ECE: 0.1430 | Adaptive ECE: 0.1430 | OE: 0.0000
Epoch 106/200 | Train Loss: 2.0633 | Train Acc: 0.5618 | Val Acc: 0.6432 | ECE: 0.0821 | Adaptive ECE: 0.0814 | OE: 0.0003
Epoch 107/200 | Train Loss: 2.1951 | Train Acc: 0.5303 | Val Acc: 0.6736 | ECE: 0.0928 | Adaptive ECE: 0.0927 | OE: 0.0000
Epoch 108/200 | Train Loss: 2.1393 | Train Acc: 0.5414 | Val Acc: 0.6506 | ECE: 0.1006 | Adaptive ECE: 0.1006 | OE: 0.0000
Epoch 109/200 | Train Loss: 2.1917 | Train Acc: 0.5251 | Val Acc: 0.6458 | ECE: 0.0794 | Adaptive ECE: 0.0792 | OE: 0.0000
Epoch 110/200 | Train Loss: 2.1676 | Train Acc: 0.5360 | Val Acc: 0.6764 | ECE: 0.1270 | Adaptive ECE: 0.1268 | OE: 0.0000
Epoch 111/200 | Train Loss: 2.1076 | Train Acc: 0.5487 | Val Acc: 0.6484 | ECE: 0.0703 | Adaptive ECE: 0.0703 | OE: 0.0000
Epoch 112/200 | Train Loss: 2.1139 | Train Acc: 0.5498 | Val Acc: 0.6670 | ECE: 0.0908 | Adaptive ECE: 0.0908 | OE: 0.0000
Epoch 113/200 | Train Loss: 2.1151 | Train Acc: 0.5457 | Val Acc: 0.6584 | ECE: 0.0697 | Adaptive ECE: 0.0696 | OE: 0.0000
Epoch 114/200 | Train Loss: 2.0709 | Train Acc: 0.5556 | Val Acc: 0.6500 | ECE: 0.1014 | Adaptive ECE: 0.1010 | OE: 0.0000
Epoch 115/200 | Train Loss: 2.1409 | Train Acc: 0.5419 | Val Acc: 0.6552 | ECE: 0.0602 | Adaptive ECE: 0.0611 | OE: 0.0000
Epoch 116/200 | Train Loss: 2.1016 | Train Acc: 0.5497 | Val Acc: 0.6536 | ECE: 0.1314 | Adaptive ECE: 0.1314 | OE: 0.0000
Epoch 117/200 | Train Loss: 2.1135 | Train Acc: 0.5453 | Val Acc: 0.6404 | ECE: 0.0931 | Adaptive ECE: 0.0931 | OE: 0.0000
Epoch 118/200 | Train Loss: 2.2102 | Train Acc: 0.5269 | Val Acc: 0.6588 | ECE: 0.0902 | Adaptive ECE: 0.0902 | OE: 0.0000
Epoch 119/200 | Train Loss: 2.1582 | Train Acc: 0.5368 | Val Acc: 0.6222 | ECE: 0.0690 | Adaptive ECE: 0.0690 | OE: 0.0000
Epoch 120/200 | Train Loss: 2.1265 | Train Acc: 0.5441 | Val Acc: 0.6600 | ECE: 0.1093 | Adaptive ECE: 0.1091 | OE: 0.0000
Epoch 121/200 | Train Loss: 2.0053 | Train Acc: 0.5743 | Val Acc: 0.7180 | ECE: 0.1271 | Adaptive ECE: 0.1271 | OE: 0.0000
Epoch 122/200 | Train Loss: 1.7950 | Train Acc: 0.6245 | Val Acc: 0.7256 | ECE: 0.1158 | Adaptive ECE: 0.1153 | OE: 0.0000
Epoch 123/200 | Train Loss: 1.9316 | Train Acc: 0.5929 | Val Acc: 0.7092 | ECE: 0.1276 | Adaptive ECE: 0.1276 | OE: 0.0000
Epoch 124/200 | Train Loss: 1.9085 | Train Acc: 0.5980 | Val Acc: 0.7140 | ECE: 0.0945 | Adaptive ECE: 0.0943 | OE: 0.0001
Epoch 125/200 | Train Loss: 1.8964 | Train Acc: 0.6011 | Val Acc: 0.7134 | ECE: 0.1512 | Adaptive ECE: 0.1512 | OE: 0.0000
Epoch 126/200 | Train Loss: 1.8529 | Train Acc: 0.6116 | Val Acc: 0.7188 | ECE: 0.0826 | Adaptive ECE: 0.0824 | OE: 0.0000
Epoch 127/200 | Train Loss: 1.8398 | Train Acc: 0.6176 | Val Acc: 0.7012 | ECE: 0.0773 | Adaptive ECE: 0.0773 | OE: 0.0000
Epoch 128/200 | Train Loss: 1.9163 | Train Acc: 0.5942 | Val Acc: 0.7262 | ECE: 0.0920 | Adaptive ECE: 0.0909 | OE: 0.0001
Epoch 129/200 | Train Loss: 1.9256 | Train Acc: 0.5944 | Val Acc: 0.7122 | ECE: 0.1337 | Adaptive ECE: 0.1337 | OE: 0.0000
Epoch 130/200 | Train Loss: 1.8891 | Train Acc: 0.6074 | Val Acc: 0.7188 | ECE: 0.0998 | Adaptive ECE: 0.0998 | OE: 0.0000
Epoch 131/200 | Train Loss: 1.9291 | Train Acc: 0.5941 | Val Acc: 0.6986 | ECE: 0.0705 | Adaptive ECE: 0.0739 | OE: 0.0000
Epoch 132/200 | Train Loss: 1.8992 | Train Acc: 0.6004 | Val Acc: 0.6840 | ECE: 0.0927 | Adaptive ECE: 0.0927 | OE: 0.0000
Epoch 133/200 | Train Loss: 1.8929 | Train Acc: 0.5991 | Val Acc: 0.7096 | ECE: 0.0949 | Adaptive ECE: 0.0941 | OE: 0.0000
Epoch 134/200 | Train Loss: 1.9940 | Train Acc: 0.5759 | Val Acc: 0.6924 | ECE: 0.1000 | Adaptive ECE: 0.0992 | OE: 0.0000
Epoch 135/200 | Train Loss: 1.9423 | Train Acc: 0.5891 | Val Acc: 0.7042 | ECE: 0.1218 | Adaptive ECE: 0.1218 | OE: 0.0000
Epoch 136/200 | Train Loss: 1.8843 | Train Acc: 0.6064 | Val Acc: 0.6896 | ECE: 0.0436 | Adaptive ECE: 0.0428 | OE: 0.0019
Epoch 137/200 | Train Loss: 1.9015 | Train Acc: 0.6018 | Val Acc: 0.7048 | ECE: 0.1150 | Adaptive ECE: 0.1150 | OE: 0.0000
Epoch 138/200 | Train Loss: 1.9305 | Train Acc: 0.5946 | Val Acc: 0.7014 | ECE: 0.1167 | Adaptive ECE: 0.1167 | OE: 0.0000
Epoch 139/200 | Train Loss: 1.8808 | Train Acc: 0.6051 | Val Acc: 0.7072 | ECE: 0.0602 | Adaptive ECE: 0.0576 | OE: 0.0002
Epoch 140/200 | Train Loss: 1.9187 | Train Acc: 0.5948 | Val Acc: 0.7128 | ECE: 0.0754 | Adaptive ECE: 0.0754 | OE: 0.0000
Epoch 141/200 | Train Loss: 1.9012 | Train Acc: 0.6007 | Val Acc: 0.7078 | ECE: 0.0889 | Adaptive ECE: 0.0879 | OE: 0.0004
Epoch 142/200 | Train Loss: 1.9032 | Train Acc: 0.5990 | Val Acc: 0.7130 | ECE: 0.0814 | Adaptive ECE: 0.0821 | OE: 0.0000
Epoch 143/200 | Train Loss: 1.8945 | Train Acc: 0.6016 | Val Acc: 0.6938 | ECE: 0.0705 | Adaptive ECE: 0.0701 | OE: 0.0000
Epoch 144/200 | Train Loss: 1.9266 | Train Acc: 0.5941 | Val Acc: 0.7266 | ECE: 0.0740 | Adaptive ECE: 0.0729 | OE: 0.0004
Epoch 145/200 | Train Loss: 1.9083 | Train Acc: 0.5983 | Val Acc: 0.7066 | ECE: 0.0985 | Adaptive ECE: 0.0982 | OE: 0.0001
Epoch 146/200 | Train Loss: 1.9068 | Train Acc: 0.5985 | Val Acc: 0.6920 | ECE: 0.1227 | Adaptive ECE: 0.1227 | OE: 0.0000
Epoch 147/200 | Train Loss: 1.8897 | Train Acc: 0.6009 | Val Acc: 0.7140 | ECE: 0.0840 | Adaptive ECE: 0.0837 | OE: 0.0000
Epoch 148/200 | Train Loss: 1.9082 | Train Acc: 0.5967 | Val Acc: 0.7002 | ECE: 0.1060 | Adaptive ECE: 0.1059 | OE: 0.0000
Epoch 149/200 | Train Loss: 1.9646 | Train Acc: 0.5854 | Val Acc: 0.6944 | ECE: 0.0931 | Adaptive ECE: 0.0923 | OE: 0.0001
Epoch 150/200 | Train Loss: 1.9333 | Train Acc: 0.5918 | Val Acc: 0.7226 | ECE: 0.0935 | Adaptive ECE: 0.0935 | OE: 0.0000
Epoch 151/200 | Train Loss: 1.8339 | Train Acc: 0.6144 | Val Acc: 0.7000 | ECE: 0.0876 | Adaptive ECE: 0.0876 | OE: 0.0000
Epoch 152/200 | Train Loss: 1.8743 | Train Acc: 0.6073 | Val Acc: 0.7140 | ECE: 0.0541 | Adaptive ECE: 0.0532 | OE: 0.0001
Epoch 153/200 | Train Loss: 1.9003 | Train Acc: 0.6008 | Val Acc: 0.7034 | ECE: 0.1146 | Adaptive ECE: 0.1142 | OE: 0.0000
Epoch 154/200 | Train Loss: 1.8993 | Train Acc: 0.6002 | Val Acc: 0.6994 | ECE: 0.0958 | Adaptive ECE: 0.0958 | OE: 0.0000
Epoch 155/200 | Train Loss: 1.8451 | Train Acc: 0.6123 | Val Acc: 0.7038 | ECE: 0.0838 | Adaptive ECE: 0.0837 | OE: 0.0000
Epoch 156/200 | Train Loss: 1.8517 | Train Acc: 0.6109 | Val Acc: 0.7052 | ECE: 0.0897 | Adaptive ECE: 0.0892 | OE: 0.0000
Epoch 157/200 | Train Loss: 1.8985 | Train Acc: 0.5977 | Val Acc: 0.6950 | ECE: 0.1004 | Adaptive ECE: 0.0999 | OE: 0.0000
Epoch 158/200 | Train Loss: 1.8735 | Train Acc: 0.6067 | Val Acc: 0.6944 | ECE: 0.0653 | Adaptive ECE: 0.0640 | OE: 0.0006
Epoch 159/200 | Train Loss: 1.9431 | Train Acc: 0.5844 | Val Acc: 0.7088 | ECE: 0.1095 | Adaptive ECE: 0.1095 | OE: 0.0000
Epoch 160/200 | Train Loss: 1.8398 | Train Acc: 0.6139 | Val Acc: 0.7084 | ECE: 0.0686 | Adaptive ECE: 0.0686 | OE: 0.0000
